"","continent_level","date","cases","new_cases","deaths","new_deaths","days_since_death10","days_since_case100","continent","pop","per100k","newper100k","deathsper100k","newdeathsper100k"
"465","Europe",2020-05-10,1581990,19969,152841,975,75,78,"Europe",7.4e+08,213.8,2.7,20.7,0.1
"466","Europe",2020-05-11,1605841,23851,154029,1188,76,79,"Europe",7.4e+08,217,3.2,20.8,0.2
"467","Europe",2020-05-12,1627813,21972,155868,1845,77,80,"Europe",7.4e+08,220,3,21.1,0.2
"468","Europe",2020-05-13,1647538,19890,157483,1615,78,81,"Europe",7.4e+08,222.6,2.7,21.3,0.2
"469","Europe",2020-05-14,1667872,20334,159135,1652,79,82,"Europe",7.4e+08,225.4,2.7,21.5,0.2
"470","Europe",2020-05-15,1688261,20389,160489,1354,80,83,"Europe",7.4e+08,228.1,2.8,21.7,0.2
"471","Europe",2020-05-16,1705607,17346,161610,1121,81,84,"Europe",7.4e+08,230.5,2.3,21.8,0.2
"472","Europe",2020-05-17,1722195,16588,162788,1178,82,85,"Europe",7.4e+08,232.7,2.2,22,0.2
"473","Europe",2020-05-18,1738811,16616,163622,835,83,86,"Europe",7.4e+08,235,2.2,22.1,0.1
"474","Europe",2020-05-19,1757876,19065,164588,1183,84,87,"Europe",7.4e+08,237.6,2.6,22.2,0.2
"475","Europe",2020-05-20,1776130,18254,165804,1216,85,88,"Europe",7.4e+08,240,2.5,22.4,0.2
"476","Europe",2020-05-21,1793684,17554,166831,1027,86,89,"Europe",7.4e+08,242.4,2.4,22.5,0.1
"477","Europe",2020-05-22,1812294,18610,168434,1603,87,90,"Europe",7.4e+08,244.9,2.5,22.8,0.2
"478","Europe",2020-05-23,1828691,16397,169310,876,88,91,"Europe",7.4e+08,247.1,2.2,22.9,0.1
"479","Europe",2020-05-24,1843404,14713,170219,909,89,92,"Europe",7.4e+08,249.1,2,23,0.1
"480","Europe",2020-05-25,1857639,14607,168883,584,90,93,"Europe",7.4e+08,251,2,22.8,0.1
"481","Europe",2020-05-26,1873262,15843,169942,1059,91,94,"Europe",7.4e+08,253.1,2.1,23,0.1
"482","Europe",2020-05-27,1888273,15011,171023,1081,92,95,"Europe",7.4e+08,255.2,2,23.1,0.1
"483","Europe",2020-05-28,1908566,20293,172005,982,93,96,"Europe",7.4e+08,257.9,2.7,23.2,0.1
"484","Europe",2020-05-29,1925110,16544,173027,1022,94,97,"Europe",7.4e+08,260.1,2.2,23.4,0.1
"485","Europe",2020-05-30,1941970,16860,173811,784,95,98,"Europe",7.4e+08,262.4,2.3,23.5,0.1
"486","Europe",2020-05-31,1956735,14765,174264,453,96,99,"Europe",7.4e+08,264.4,2,23.5,0.1
"487","Europe",2020-06-01,1970979,14244,174749,489,97,100,"Europe",7.4e+08,266.3,1.9,23.6,0.1
"488","Europe",2020-06-02,1984794,14581,175606,857,98,101,"Europe",7.4e+08,268.2,2,23.7,0.1
"489","Europe",2020-06-03,2001290,16496,176515,909,99,102,"Europe",7.4e+08,270.4,2.2,23.9,0.1
"490","Europe",2020-06-04,2017504,16214,177154,639,100,103,"Europe",7.4e+08,272.6,2.2,23.9,0.1
"491","Europe",2020-06-05,2033902,16398,178022,868,101,104,"Europe",7.4e+08,274.9,2.2,24.1,0.1
"492","Europe",2020-06-06,2050002,16100,178659,637,102,105,"Europe",7.4e+08,277,2.2,24.1,0.1
"493","Europe",2020-06-07,2065152,15150,179024,365,103,106,"Europe",7.4e+08,279.1,2,24.2,0
"494","Europe",2020-06-08,2079963,14811,179445,421,104,107,"Europe",7.4e+08,281.1,2,24.2,0.1
"495","Europe",2020-06-09,2095015,15052,180265,820,105,108,"Europe",7.4e+08,283.1,2,24.4,0.1
"496","Europe",2020-06-10,2109916,14901,181030,765,106,109,"Europe",7.4e+08,285.1,2,24.5,0.1
"497","Europe",2020-06-11,2126335,16419,181561,533,107,110,"Europe",7.4e+08,287.3,2.2,24.5,0.1
"498","Europe",2020-06-12,2143393,17058,182171,610,108,111,"Europe",7.4e+08,289.6,2.3,24.6,0.1
"499","Europe",2020-06-13,2159358,15965,182691,521,109,112,"Europe",7.4e+08,291.8,2.2,24.7,0.1
"500","Europe",2020-06-14,2174405,15047,182986,295,110,113,"Europe",7.4e+08,293.8,2,24.7,0
"501","Europe",2020-06-15,2188550,14145,183325,339,111,114,"Europe",7.4e+08,295.8,1.9,24.8,0
"502","Europe",2020-06-16,2203837,15287,184068,743,112,115,"Europe",7.4e+08,297.8,2.1,24.9,0.1
"503","Europe",2020-06-17,2219611,15774,184775,707,113,116,"Europe",7.4e+08,299.9,2.1,25,0.1
"504","Europe",2020-06-18,2236482,16871,185356,581,114,117,"Europe",7.4e+08,302.2,2.3,25,0.1
"505","Europe",2020-06-19,2253142,16808,187108,1752,115,118,"Europe",7.4e+08,304.5,2.3,25.3,0.2
"506","Europe",2020-06-20,2267593,14451,187574,466,116,119,"Europe",7.4e+08,306.4,2,25.3,0.1
"507","Europe",2020-06-21,2280765,13172,187815,241,117,120,"Europe",7.4e+08,308.2,1.8,25.4,0
"508","Europe",2020-06-22,2293829,13064,188058,243,118,121,"Europe",7.4e+08,310,1.8,25.4,0
"509","Europe",2020-06-23,2309315,15486,188633,575,119,122,"Europe",7.4e+08,312.1,2.1,25.5,0.1
"510","Europe",2020-06-24,2324049,14734,189091,490,120,123,"Europe",7.4e+08,314.1,2,25.6,0.1
"511","Europe",2020-06-25,2338857,14808,189515,424,121,124,"Europe",7.4e+08,316.1,2,25.6,0.1
"512","Europe",2020-06-26,2354851,15994,190126,611,122,125,"Europe",7.4e+08,318.2,2.2,25.7,0.1
"513","Europe",2020-06-27,2367544,12693,190509,383,123,126,"Europe",7.4e+08,319.9,1.7,25.7,0.1
"514","Europe",2020-06-28,2378553,11728,190766,258,124,127,"Europe",7.4e+08,321.4,1.6,25.8,0
"515","Europe",2020-06-29,2394707,16154,191064,298,125,128,"Europe",7.4e+08,323.6,2.2,25.8,0
"516","Europe",2020-06-30,2407588,12881,191592,528,126,129,"Europe",7.4e+08,325.3,1.7,25.9,0.1
"517","Europe",2020-07-01,2421263,13675,192165,573,127,130,"Europe",7.4e+08,327.2,1.8,26,0.1
"518","Europe",2020-07-02,2435174,13911,192620,455,128,131,"Europe",7.4e+08,329.1,1.9,26,0.1
"519","Europe",2020-07-03,2449248,14074,193133,513,129,132,"Europe",7.4e+08,331,1.9,26.1,0.1
"520","Europe",2020-07-04,2461341,12093,193498,367,130,133,"Europe",7.4e+08,332.6,1.6,26.1,0
"521","Europe",2020-07-05,2472808,11467,193755,260,131,134,"Europe",7.4e+08,334.2,1.5,26.2,0
"522","Europe",2020-07-06,2488169,15361,194052,298,132,135,"Europe",7.4e+08,336.2,2.1,26.2,0
"523","Europe",2020-07-07,2500174,12005,194611,559,133,136,"Europe",7.4e+08,337.9,1.6,26.3,0.1
"524","Europe",2020-07-08,2513473,13299,195086,479,134,137,"Europe",7.4e+08,339.7,1.8,26.4,0.1
"525","Europe",2020-07-09,2528075,14602,195557,471,135,138,"Europe",7.4e+08,341.6,2,26.4,0.1
"526","Europe",2020-07-10,2542773,14698,195958,402,136,139,"Europe",7.4e+08,343.6,2,26.5,0.1
"527","Europe",2020-07-11,2555949,13176,196426,468,137,140,"Europe",7.4e+08,345.4,1.8,26.5,0.1
"528","Europe",2020-07-12,2567597,11648,196659,233,138,141,"Europe",7.4e+08,347,1.6,26.6,0
"529","Europe",2020-07-13,2583088,15491,196914,255,139,142,"Europe",7.4e+08,349.1,2.1,26.6,0
"530","Europe",2020-07-14,2595699,12611,197373,461,140,143,"Europe",7.4e+08,350.8,1.7,26.7,0.1
"531","Europe",2020-07-15,2610511,14817,197853,481,141,144,"Europe",7.4e+08,352.8,2,26.7,0.1
"532","Europe",2020-07-16,2625891,15383,198269,416,142,145,"Europe",7.4e+08,354.9,2.1,26.8,0.1
"533","Europe",2020-07-17,2642210,16319,198728,459,143,146,"Europe",7.4e+08,357.1,2.2,26.9,0.1
"534","Europe",2020-07-18,2655211,13001,199003,277,144,147,"Europe",7.4e+08,358.8,1.8,26.9,0
"535","Europe",2020-07-19,2666852,11641,199206,203,145,148,"Europe",7.4e+08,360.4,1.6,26.9,0
"536","Europe",2020-07-20,2685660,18808,199460,254,146,149,"Europe",7.4e+08,362.9,2.5,27,0
"537","Europe",2020-07-21,2699918,14258,199867,420,147,150,"Europe",7.4e+08,364.9,1.9,27,0.1
"538","Europe",2020-07-22,2715991,16073,200279,412,148,151,"Europe",7.4e+08,367,2.2,27.1,0.1
"539","Europe",2020-07-23,2733408,17417,200647,368,149,152,"Europe",7.4e+08,369.4,2.4,27.1,0
"540","Europe",2020-07-24,2751030,17622,201097,450,150,153,"Europe",7.4e+08,371.8,2.4,27.2,0.1
"541","Europe",2020-07-25,2764515,13485,201406,309,151,154,"Europe",7.4e+08,373.6,1.8,27.2,0
"542","Europe",2020-07-26,2777521,13006,201609,203,152,155,"Europe",7.4e+08,375.3,1.8,27.2,0
"543","Europe",2020-07-27,2799530,22009,201825,234,153,156,"Europe",7.4e+08,378.3,3,27.3,0
"544","Europe",2020-07-28,2814816,15286,202249,424,154,157,"Europe",7.4e+08,380.4,2.1,27.3,0.1
"545","Europe",2020-07-29,2831710,16894,202685,436,155,158,"Europe",7.4e+08,382.7,2.3,27.4,0.1
"546","North America",2020-01-22,1,1,0,0,0,0,"North America",5.8e+08,0,0,0,0
"547","North America",2020-01-23,1,0,0,0,0,0,"North America",5.8e+08,0,0,0,0
"548","North America",2020-01-24,2,1,0,0,0,0,"North America",5.8e+08,0,0,0,0
"549","North America",2020-01-25,2,0,0,0,0,0,"North America",5.8e+08,0,0,0,0
"550","North America",2020-01-26,6,4,0,0,0,0,"North America",5.8e+08,0,0,0,0
"551","North America",2020-01-27,6,0,0,0,0,0,"North America",5.8e+08,0,0,0,0
"552","North America",2020-01-28,7,1,0,0,0,0,"North America",5.8e+08,0,0,0,0
"553","North America",2020-01-29,7,0,0,0,0,0,"North America",5.8e+08,0,0,0,0
"554","North America",2020-01-30,7,0,0,0,0,0,"North America",5.8e+08,0,0,0,0
"555","North America",2020-01-31,11,4,0,0,0,0,"North America",5.8e+08,0,0,0,0
"556","North America",2020-02-01,12,1,0,0,0,0,"North America",5.8e+08,0,0,0,0
"557","North America",2020-02-02,12,0,0,0,0,0,"North America",5.8e+08,0,0,0,0
"558","North America",2020-02-03,15,3,0,0,0,0,"North America",5.8e+08,0,0,0,0
"559","North America",2020-02-04,15,0,0,0,0,0,"North America",5.8e+08,0,0,0,0
"560","North America",2020-02-05,16,1,0,0,0,0,"North America",5.8e+08,0,0,0,0
"561","North America",2020-02-06,16,0,0,0,0,0,"North America",5.8e+08,0,0,0,0
"562","North America",2020-02-07,18,2,0,0,0,0,"North America",5.8e+08,0,0,0,0
"563","North America",2020-02-08,18,0,0,0,0,0,"North America",5.8e+08,0,0,0,0
"564","North America",2020-02-09,18,0,0,0,0,0,"North America",5.8e+08,0,0,0,0
"565","North America",2020-02-10,18,0,0,0,0,0,"North America",5.8e+08,0,0,0,0
"566","North America",2020-02-11,19,1,0,0,0,0,"North America",5.8e+08,0,0,0,0
"567","North America",2020-02-12,19,0,0,0,0,0,"North America",5.8e+08,0,0,0,0
"568","North America",2020-02-13,20,1,0,0,0,0,"North America",5.8e+08,0,0,0,0
"569","North America",2020-02-14,20,0,0,0,0,0,"North America",5.8e+08,0,0,0,0
"570","North America",2020-02-15,20,0,0,0,0,0,"North America",5.8e+08,0,0,0,0
"571","North America",2020-02-16,20,0,0,0,0,0,"North America",5.8e+08,0,0,0,0
"572","North America",2020-02-17,21,1,0,0,0,0,"North America",5.8e+08,0,0,0,0
"573","North America",2020-02-18,21,0,0,0,0,0,"North America",5.8e+08,0,0,0,0
"574","North America",2020-02-19,21,0,0,0,0,0,"North America",5.8e+08,0,0,0,0
"575","North America",2020-02-20,21,0,0,0,0,0,"North America",5.8e+08,0,0,0,0
"576","North America",2020-02-21,24,3,0,0,0,0,"North America",5.8e+08,0,0,0,0
"577","North America",2020-02-22,24,0,0,0,0,0,"North America",5.8e+08,0,0,0,0
"578","North America",2020-02-23,24,0,0,0,0,0,"North America",5.8e+08,0,0,0,0
"579","North America",2020-02-24,25,1,0,0,0,0,"North America",5.8e+08,0,0,0,0
"580","North America",2020-02-25,26,1,0,0,0,0,"North America",5.8e+08,0,0,0,0
"581","North America",2020-02-26,26,0,0,0,0,0,"North America",5.8e+08,0,0,0,0
"582","North America",2020-02-27,29,3,0,0,0,0,"North America",5.8e+08,0,0,0,0
"583","North America",2020-02-28,31,2,0,0,0,0,"North America",5.8e+08,0,0,0,0
"584","North America",2020-02-29,48,17,1,1,0,0,"North America",5.8e+08,0,0,0,0
"585","North America",2020-03-01,60,12,1,0,0,0,"North America",5.8e+08,0,0,0,0
"586","North America",2020-03-02,86,26,6,5,0,0,"North America",5.8e+08,0,0,0,0
"587","North America",2020-03-03,109,23,7,1,0,0,"North America",5.8e+08,0,0,0,0
"588","North America",2020-03-04,143,34,11,4,0,1,"North America",5.8e+08,0,0,0,0
"589","North America",2020-03-05,217,74,12,1,1,2,"North America",5.8e+08,0,0,0,0
"590","North America",2020-03-06,280,63,14,2,2,3,"North America",5.8e+08,0,0,0,0
"591","North America",2020-03-07,400,120,17,3,3,4,"North America",5.8e+08,0.1,0,0,0
"592","North America",2020-03-08,532,132,21,4,4,5,"North America",5.8e+08,0.1,0,0,0
"593","North America",2020-03-09,617,85,23,2,5,6,"North America",5.8e+08,0.1,0,0,0
"594","North America",2020-03-10,812,195,29,6,6,7,"North America",5.8e+08,0.1,0,0,0
"595","North America",2020-03-11,1254,442,35,6,7,8,"North America",5.8e+08,0.2,0.1,0,0
"596","North America",2020-03-12,1735,481,45,10,8,9,"North America",5.8e+08,0.3,0.1,0,0
"597","North America",2020-03-13,2446,711,54,9,9,10,"North America",5.8e+08,0.4,0.1,0,0
"598","North America",2020-03-14,3202,756,60,6,10,11,"North America",5.8e+08,0.6,0.1,0,0
"599","North America",2020-03-15,3378,176,72,12,11,12,"North America",5.8e+08,0.6,0,0,0
"600","North America",2020-03-16,4989,1611,103,31,12,13,"North America",5.8e+08,0.9,0.3,0,0
"601","North America",2020-03-17,6886,1897,139,36,13,14,"North America",5.8e+08,1.2,0.3,0,0
"602","North America",2020-03-18,9898,3012,200,61,14,15,"North America",5.8e+08,1.7,0.5,0,0
"603","North America",2020-03-19,15403,5505,282,82,15,16,"North America",5.8e+08,2.7,0.9,0,0
"604","North America",2020-03-20,21016,5613,383,101,16,17,"North America",5.8e+08,3.6,1,0.1,0
"605","North America",2020-03-21,27930,6914,485,102,17,18,"North America",5.8e+08,4.8,1.2,0.1,0
"606","North America",2020-03-22,36375,8445,636,151,18,19,"North America",5.8e+08,6.3,1.5,0.1,0
"607","North America",2020-03-23,47256,10881,827,191,19,20,"North America",5.8e+08,8.1,1.9,0.1,0
"608","North America",2020-03-24,58366,11110,1069,242,20,21,"North America",5.8e+08,10.1,1.9,0.2,0
"609","North America",2020-03-25,71081,12715,1393,324,21,22,"North America",5.8e+08,12.3,2.2,0.2,0.1
"610","North America",2020-03-26,90313,19232,1818,425,22,23,"North America",5.8e+08,15.6,3.3,0.3,0.1
"611","North America",2020-03-27,109551,19238,2405,587,23,24,"North America",5.8e+08,18.9,3.3,0.4,0.1
"612","North America",2020-03-28,130745,21194,3065,660,24,25,"North America",5.8e+08,22.5,3.7,0.5,0.1
"613","North America",2020-03-29,151073,20328,3715,650,25,26,"North America",5.8e+08,26,3.5,0.6,0.1
"614","North America",2020-03-30,174025,22952,4574,859,26,27,"North America",5.8e+08,30,4,0.8,0.1
"615","North America",2020-03-31,201744,27719,5838,1264,27,28,"North America",5.8e+08,34.8,4.8,1,0.2
"616","North America",2020-04-01,228701,26957,7109,1271,28,29,"North America",5.8e+08,39.4,4.6,1.2,0.2
"617","North America",2020-04-02,261327,32626,8748,1639,29,30,"North America",5.8e+08,45.1,5.6,1.5,0.3
"618","North America",2020-04-03,294949,33622,10128,1380,30,31,"North America",5.8e+08,50.9,5.8,1.7,0.2
"619","North America",2020-04-04,329168,34219,11479,1351,31,32,"North America",5.8e+08,56.8,5.9,2,0.2
"620","North America",2020-04-05,360533,31365,13005,1526,32,33,"North America",5.8e+08,62.2,5.4,2.2,0.3
"621","North America",2020-04-06,391649,31116,14803,1798,33,34,"North America",5.8e+08,67.5,5.4,2.6,0.3
"622","North America",2020-04-07,424427,32778,17182,2379,34,35,"North America",5.8e+08,73.2,5.7,3,0.4
"623","North America",2020-04-08,458212,33785,19383,2201,35,36,"North America",5.8e+08,79,5.8,3.3,0.4
"624","North America",2020-04-09,495417,37205,21595,2212,36,37,"North America",5.8e+08,85.4,6.4,3.7,0.4
"625","North America",2020-04-10,531382,35965,23794,2199,37,38,"North America",5.8e+08,91.6,6.2,4.1,0.4
"626","North America",2020-04-11,563516,32134,25996,2202,38,39,"North America",5.8e+08,97.2,5.5,4.5,0.4
"627","North America",2020-04-12,594065,30549,27899,1903,39,40,"North America",5.8e+08,102.4,5.3,4.8,0.3
"628","North America",2020-04-13,621566,27501,29845,1946,40,41,"North America",5.8e+08,107.2,4.7,5.1,0.3
"629","North America",2020-04-14,650645,29079,32457,2612,41,42,"North America",5.8e+08,112.2,5,5.6,0.5
"630","North America",2020-04-15,681939,31294,35174,2717,42,43,"North America",5.8e+08,117.6,5.4,6.1,0.5
"631","North America",2020-04-16,716721,34782,37598,2424,43,44,"North America",5.8e+08,123.6,6,6.5,0.4
"632","North America",2020-04-17,752782,36061,40393,2795,44,45,"North America",5.8e+08,129.8,6.2,7,0.5
"633","North America",2020-04-18,783830,31048,42959,2566,45,46,"North America",5.8e+08,135.1,5.4,7.4,0.4
"634","North America",2020-04-19,812433,28603,44404,1445,46,47,"North America",5.8e+08,140.1,4.9,7.7,0.2
"635","North America",2020-04-20,842962,30529,46405,2001,47,48,"North America",5.8e+08,145.3,5.3,8,0.3
"636","North America",2020-04-21,871400,28438,49213,2808,48,49,"North America",5.8e+08,150.2,4.9,8.5,0.5
"637","North America",2020-04-22,903359,31959,51907,2694,49,50,"North America",5.8e+08,155.8,5.5,8.9,0.5
"638","North America",2020-04-23,941051,37692,54629,2722,50,51,"North America",5.8e+08,162.3,6.5,9.4,0.5
"639","North America",2020-04-24,980806,39755,57085,2456,51,52,"North America",5.8e+08,169.1,6.9,9.8,0.4
"640","North America",2020-04-25,1016691,35885,59008,1923,52,53,"North America",5.8e+08,175.3,6.2,10.2,0.3
"641","North America",2020-04-26,1047462,30771,60479,1471,53,54,"North America",5.8e+08,180.6,5.3,10.4,0.3
"642","North America",2020-04-27,1072892,25430,62151,1672,54,55,"North America",5.8e+08,185,4.4,10.7,0.3
"643","North America",2020-04-28,1100427,27535,64656,2505,55,56,"North America",5.8e+08,189.7,4.7,11.1,0.4
"644","North America",2020-04-29,1131471,31044,67520,2864,56,57,"North America",5.8e+08,195.1,5.4,11.6,0.5
"645","North America",2020-04-30,1164758,33287,70128,2608,57,58,"North America",5.8e+08,200.8,5.7,12.1,0.4
"646","North America",2020-05-01,1202989,38231,72360,2232,58,59,"North America",5.8e+08,207.4,6.6,12.5,0.4
"647","North America",2020-05-02,1236164,33175,74175,1815,59,60,"North America",5.8e+08,213.1,5.7,12.8,0.3
"648","North America",2020-05-03,1266248,30084,75493,1318,60,61,"North America",5.8e+08,218.3,5.2,13,0.2
"649","North America",2020-05-04,1292250,26002,77152,1659,61,62,"North America",5.8e+08,222.8,4.5,13.3,0.3
"650","North America",2020-05-05,1319581,27331,79912,2760,62,63,"North America",5.8e+08,227.5,4.7,13.8,0.5
"651","North America",2020-05-06,1348764,29183,82768,2856,63,64,"North America",5.8e+08,232.5,5,14.3,0.5
"652","North America",2020-05-07,1380948,32184,85149,2381,64,65,"North America",5.8e+08,238.1,5.5,14.7,0.4
"653","North America",2020-05-08,1412229,31281,87249,2100,65,66,"North America",5.8e+08,243.5,5.4,15,0.4
"654","North America",2020-05-09,1442056,29827,89060,1811,66,67,"North America",5.8e+08,248.6,5.1,15.4,0.3
"655","North America",2020-05-10,1465585,23529,90238,1178,67,68,"North America",5.8e+08,252.7,4.1,15.6,0.2
"656","North America",2020-05-11,1487712,22127,91503,1265,68,69,"North America",5.8e+08,256.5,3.8,15.8,0.2
"657","North America",2020-05-12,1513628,25936,93680,2177,69,70,"North America",5.8e+08,261,4.5,16.2,0.4
"658","North America",2020-05-13,1538456,24828,95869,2189,70,71,"North America",5.8e+08,265.3,4.3,16.5,0.4
"659","North America",2020-05-14,1570383,31927,98099,2230,71,72,"North America",5.8e+08,270.8,5.5,16.9,0.4
"660","North America",2020-05-15,1600295,29912,100150,2051,72,73,"North America",5.8e+08,275.9,5.2,17.3,0.4
"661","North America",2020-05-16,1629674,29379,101788,1638,73,74,"North America",5.8e+08,281,5.1,17.5,0.3
"662","North America",2020-05-17,1652517,22843,102789,1001,74,75,"North America",5.8e+08,284.9,3.9,17.7,0.2
"663","North America",2020-05-18,1678775,26258,103788,999,75,76,"North America",5.8e+08,289.4,4.5,17.9,0.2
"664","North America",2020-05-19,1704374,25599,105768,1980,76,77,"North America",5.8e+08,293.9,4.4,18.2,0.3
"665","North America",2020-05-20,1732182,27808,107897,2129,77,78,"North America",5.8e+08,298.7,4.8,18.6,0.4
